image_id,preprocess_ms,forward_ms,post_ms,total_ms
7281,3.42,1314.69,0.15,1321.15
7386,3.29,1790.95,0.16,1797.51
7511,3.69,1790.67,0.16,1797.72
7574,3.79,1792.48,0.18,1799.84
7784,3.44,1792.46,0.19,1798.16
7795,3.85,1794.37,0.23,1801.59
7816,3.65,1362.2,0.15,1369.15
7818,3.43,1188.99,0.24,1195.23
7888,6.12,1795.45,0.19,1804.42
7977,3.81,1316.28,0.18,1324.15
7991,3.2,1056.55,0.15,1063.14
8021,3.76,1616.49,0.18,1623.91
8211,3.71,1058.25,0.16,1066.15
8277,4.46,1231.84,0.15,1240.23
8532,3.48,1531.53,0.15,1537.93
8629,4.54,1708.55,0.16,1717.38
8690,3.81,1315.95,0.15,1324.06
8762,3.49,1789.15,0.17,1794.92
8844,3.47,1792.4,0.16,1799.03
8899,4.46,1057.43,0.14,1066.94
9378,3.31,1227.73,0.15,1233.5
9400,3.71,1488.29,0.13,1494.97
9448,4.79,1230.82,0.15,1241.77
9483,3.84,1443.78,0.15,1450.85
9590,3.52,1617.09,0.18,1623.9
9769,3.83,1184.11,0.14,1193.08
9772,4.21,1188.18,0.15,1196.53
9891,3.89,1486.71,0.16,1493.8
9914,3.7,1014.66,0.15,1021.87
10092,3.43,1793.92,0.18,1800.4
10363,3.24,1618.12,0.15,1624.0
10583,5.03,1228.62,0.13,1237.77
10707,3.81,1316.73,0.18,1323.52
10764,3.66,1576.26,0.16,1583.56
10977,3.0,1792.81,0.18,1797.78
10995,3.84,1793.15,0.26,1799.9
11051,4.38,1621.39,0.18,1628.68
11122,3.95,1793.73,0.18,1801.84
11149,2.95,1358.1,0.16,1364.11
11197,3.48,1491.77,0.16,1498.76
11511,3.74,1014.29,0.15,1021.66
11615,3.88,1705.25,0.16,1712.02
11699,3.83,1793.68,0.17,1801.42
11760,3.5,1791.08,0.16,1798.88
11813,2.92,1143.61,0.15,1148.64
12062,3.78,1358.32,0.14,1366.03
12120,3.42,1057.95,0.15,1064.39
12280,3.93,1014.29,0.14,1021.84
12576,3.79,1789.52,0.15,1797.52
